"","raceId","driverId","lap","position","time","milliseconds","minutes","status","isFinished","outlier"
"12774",981,828,45,18,"1:28.588",88588,1.48,"Gearbox","FALSE","NA"
"12775",981,828,46,18,"1:28.968",88968,1.48,"Gearbox","FALSE","NA"
"12776",981,828,47,18,"1:28.285",88285,1.47,"Gearbox","FALSE","NA"
"12777",981,828,48,18,"1:28.917",88917,1.48,"Gearbox","FALSE","NA"
"12778",981,828,49,18,"1:54.743",114743,1.91,"Gearbox","FALSE","NA"
"12779",981,815,1,9,"1:34.684",94684,1.58,"Finished","TRUE","NA"
"12780",981,815,2,9,"1:28.821",88821,1.48,"Finished","TRUE","NA"
"12781",981,815,3,8,"1:27.682",87682,1.46,"Finished","TRUE","NA"
"12782",981,815,4,8,"1:27.477",87477,1.46,"Finished","TRUE","NA"
"12783",981,815,5,8,"1:27.562",87562,1.46,"Finished","TRUE","NA"
"12784",981,815,6,8,"1:27.182",87182,1.45,"Finished","TRUE","NA"
"12785",981,815,7,8,"1:27.044",87044,1.45,"Finished","TRUE","NA"
"12786",981,815,8,8,"1:26.987",86987,1.45,"Finished","TRUE","NA"
"12787",981,815,9,8,"1:27.186",87186,1.45,"Finished","TRUE","NA"
"12788",981,815,10,8,"1:26.808",86808,1.45,"Finished","TRUE","NA"
"12789",981,815,11,8,"1:26.781",86781,1.45,"Finished","TRUE","NA"
"12790",981,815,12,8,"1:26.743",86743,1.45,"Finished","TRUE","NA"
"12791",981,815,13,8,"1:26.697",86697,1.44,"Finished","TRUE","NA"
"12792",981,815,14,8,"1:26.437",86437,1.44,"Finished","TRUE","NA"
"12793",981,815,15,7,"1:26.512",86512,1.44,"Finished","TRUE","NA"
"12794",981,815,16,7,"1:26.460",86460,1.44,"Finished","TRUE","NA"
"12795",981,815,17,7,"1:28.813",88813,1.48,"Finished","TRUE","NA"
"12796",981,815,18,6,"1:26.906",86906,1.45,"Finished","TRUE","NA"
"12797",981,815,19,6,"1:26.889",86889,1.45,"Finished","TRUE","NA"
"12798",981,815,20,6,"1:26.580",86580,1.44,"Finished","TRUE","NA"
"12799",981,815,21,5,"1:26.371",86371,1.44,"Finished","TRUE","NA"
"12800",981,815,22,5,"1:26.426",86426,1.44,"Finished","TRUE","NA"
"12801",981,815,23,5,"1:26.391",86391,1.44,"Finished","TRUE","NA"
"12802",981,815,24,5,"1:26.577",86577,1.44,"Finished","TRUE","NA"
"12803",981,815,25,5,"1:26.602",86602,1.44,"Finished","TRUE","NA"
"12804",981,815,26,5,"1:26.591",86591,1.44,"Finished","TRUE","NA"
"12805",981,815,27,5,"1:26.371",86371,1.44,"Finished","TRUE","NA"
"12806",981,815,28,5,"1:26.566",86566,1.44,"Finished","TRUE","NA"
"12807",981,815,29,5,"1:26.425",86425,1.44,"Finished","TRUE","NA"
"12808",981,815,30,5,"1:26.356",86356,1.44,"Finished","TRUE","NA"
"12809",981,815,31,5,"1:26.149",86149,1.44,"Finished","TRUE","NA"
"12810",981,815,32,5,"1:31.658",91658,1.53,"Finished","TRUE","NA"
"12811",981,815,33,9,"1:46.856",106856,1.78,"Finished","TRUE","NA"
"12812",981,815,34,9,"1:25.231",85231,1.42,"Finished","TRUE","NA"
"12813",981,815,35,9,"1:25.292",85292,1.42,"Finished","TRUE","NA"
"12814",981,815,36,9,"1:25.638",85638,1.43,"Finished","TRUE","NA"
"12815",981,815,37,9,"1:25.454",85454,1.42,"Finished","TRUE","NA"
"12816",981,815,38,9,"1:25.489",85489,1.42,"Finished","TRUE","NA"
"12817",981,815,39,9,"1:25.517",85517,1.43,"Finished","TRUE","NA"
"12818",981,815,40,9,"1:25.451",85451,1.42,"Finished","TRUE","NA"
"12819",981,815,41,9,"1:25.233",85233,1.42,"Finished","TRUE","NA"
"12820",981,815,42,9,"1:25.265",85265,1.42,"Finished","TRUE","NA"
"12821",981,815,43,9,"1:25.326",85326,1.42,"Finished","TRUE","NA"
"12822",981,815,44,9,"1:25.185",85185,1.42,"Finished","TRUE","NA"
"12823",981,815,45,9,"1:25.289",85289,1.42,"Finished","TRUE","NA"
"12824",981,815,46,9,"1:25.094",85094,1.42,"Finished","TRUE","NA"
"12825",981,815,47,9,"1:25.009",85009,1.42,"Finished","TRUE","NA"
"12826",981,815,48,9,"1:24.968",84968,1.42,"Finished","TRUE","NA"
"12827",981,815,49,9,"1:25.216",85216,1.42,"Finished","TRUE","NA"
"12828",981,815,50,9,"1:25.288",85288,1.42,"Finished","TRUE","NA"
"12829",981,815,51,9,"1:25.234",85234,1.42,"Finished","TRUE","NA"
"12830",981,815,52,9,"1:25.720",85720,1.43,"Finished","TRUE","NA"
"12831",981,815,53,9,"1:27.099",87099,1.45,"Finished","TRUE","NA"
"12832",981,839,1,2,"1:30.549",90549,1.51,"Finished","TRUE","NA"
"12833",981,839,2,2,"1:27.770",87770,1.46,"Finished","TRUE","NA"
"12834",981,839,3,2,"1:27.209",87209,1.45,"Finished","TRUE","NA"
"12835",981,839,4,3,"1:27.974",87974,1.47,"Finished","TRUE","NA"
"12836",981,839,5,3,"1:27.124",87124,1.45,"Finished","TRUE","NA"
"12837",981,839,6,3,"1:27.034",87034,1.45,"Finished","TRUE","NA"
"12838",981,839,7,3,"1:26.844",86844,1.45,"Finished","TRUE","NA"
"12839",981,839,8,4,"1:27.899",87899,1.46,"Finished","TRUE","NA"
"12840",981,839,9,4,"1:26.895",86895,1.45,"Finished","TRUE","NA"
"12841",981,839,10,4,"1:26.639",86639,1.44,"Finished","TRUE","NA"
"12842",981,839,11,4,"1:26.588",86588,1.44,"Finished","TRUE","NA"
"12843",981,839,12,4,"1:26.772",86772,1.45,"Finished","TRUE","NA"
"12844",981,839,13,4,"1:26.848",86848,1.45,"Finished","TRUE","NA"
"12845",981,839,14,4,"1:26.536",86536,1.44,"Finished","TRUE","NA"
"12846",981,839,15,4,"1:26.472",86472,1.44,"Finished","TRUE","NA"
"12847",981,839,16,5,"1:30.759",90759,1.51,"Finished","TRUE","NA"
"12848",981,839,17,10,"1:46.350",106350,1.77,"Finished","TRUE","NA"
"12849",981,839,18,9,"1:26.000",86000,1.43,"Finished","TRUE","NA"
"12850",981,839,19,8,"1:26.320",86320,1.44,"Finished","TRUE","NA"
"12851",981,839,20,8,"1:26.773",86773,1.45,"Finished","TRUE","NA"
"12852",981,839,21,7,"1:26.771",86771,1.45,"Finished","TRUE","NA"
"12853",981,839,22,6,"1:26.089",86089,1.43,"Finished","TRUE","NA"
"12854",981,839,23,6,"1:26.054",86054,1.43,"Finished","TRUE","NA"
"12855",981,839,24,6,"1:26.274",86274,1.44,"Finished","TRUE","NA"
"12856",981,839,25,6,"1:26.151",86151,1.44,"Finished","TRUE","NA"
"12857",981,839,26,7,"1:27.344",87344,1.46,"Finished","TRUE","NA"
"12858",981,839,27,7,"1:26.237",86237,1.44,"Finished","TRUE","NA"
"12859",981,839,28,7,"1:26.149",86149,1.44,"Finished","TRUE","NA"
"12860",981,839,29,7,"1:25.934",85934,1.43,"Finished","TRUE","NA"
"12861",981,839,30,7,"1:25.983",85983,1.43,"Finished","TRUE","NA"
"12862",981,839,31,7,"1:25.773",85773,1.43,"Finished","TRUE","NA"
"12863",981,839,32,7,"1:25.921",85921,1.43,"Finished","TRUE","NA"
"12864",981,839,33,6,"1:25.985",85985,1.43,"Finished","TRUE","NA"
"12865",981,839,34,6,"1:25.926",85926,1.43,"Finished","TRUE","NA"
"12866",981,839,35,6,"1:26.002",86002,1.43,"Finished","TRUE","NA"
"12867",981,839,36,6,"1:26.136",86136,1.44,"Finished","TRUE","NA"
"12868",981,839,37,6,"1:25.823",85823,1.43,"Finished","TRUE","NA"
"12869",981,839,38,6,"1:25.820",85820,1.43,"Finished","TRUE","NA"
"12870",981,839,39,6,"1:25.951",85951,1.43,"Finished","TRUE","NA"
"12871",981,839,40,6,"1:25.752",85752,1.43,"Finished","TRUE","NA"
"12872",981,839,41,6,"1:25.997",85997,1.43,"Finished","TRUE","NA"
"12873",981,839,42,6,"1:26.004",86004,1.43,"Finished","TRUE","NA"
"12874",981,839,43,6,"1:25.835",85835,1.43,"Finished","TRUE","NA"
"12875",981,839,44,6,"1:25.848",85848,1.43,"Finished","TRUE","NA"
"12876",981,839,45,6,"1:25.952",85952,1.43,"Finished","TRUE","NA"
"12877",981,839,46,6,"1:26.071",86071,1.43,"Finished","TRUE","NA"
"12878",981,839,47,6,"1:25.751",85751,1.43,"Finished","TRUE","NA"
"12879",981,839,48,6,"1:25.892",85892,1.43,"Finished","TRUE","NA"
"12880",981,839,49,6,"1:25.820",85820,1.43,"Finished","TRUE","NA"
"12881",981,839,50,6,"1:25.878",85878,1.43,"Finished","TRUE","NA"
"12882",981,839,51,6,"1:25.887",85887,1.43,"Finished","TRUE","NA"
"12883",981,839,52,6,"1:25.823",85823,1.43,"Finished","TRUE","NA"
"12884",981,839,53,6,"1:25.652",85652,1.43,"Finished","TRUE","NA"
"12885",981,13,1,7,"1:33.704",93704,1.56,"Finished","TRUE","NA"
"12886",981,13,2,7,"1:28.241",88241,1.47,"Finished","TRUE","NA"
"12887",981,13,3,7,"1:28.197",88197,1.47,"Finished","TRUE","NA"
"12888",981,13,4,7,"1:27.157",87157,1.45,"Finished","TRUE","NA"
"12889",981,13,5,7,"1:27.332",87332,1.46,"Finished","TRUE","NA"
"12890",981,13,6,7,"1:27.082",87082,1.45,"Finished","TRUE","NA"
"12891",981,13,7,7,"1:27.152",87152,1.45,"Finished","TRUE","NA"
"12892",981,13,8,7,"1:27.160",87160,1.45,"Finished","TRUE","NA"
"12893",981,13,9,7,"1:26.874",86874,1.45,"Finished","TRUE","NA"
"12894",981,13,10,7,"1:26.908",86908,1.45,"Finished","TRUE","NA"
"12895",981,13,11,7,"1:26.763",86763,1.45,"Finished","TRUE","NA"
"12896",981,13,12,7,"1:26.805",86805,1.45,"Finished","TRUE","NA"
"12897",981,13,13,7,"1:26.666",86666,1.44,"Finished","TRUE","NA"
"12898",981,13,14,7,"1:26.542",86542,1.44,"Finished","TRUE","NA"
"12899",981,13,15,6,"1:26.592",86592,1.44,"Finished","TRUE","NA"
"12900",981,13,16,6,"1:26.755",86755,1.45,"Finished","TRUE","NA"
"12901",981,13,17,4,"1:26.640",86640,1.44,"Finished","TRUE","NA"
"12902",981,13,18,4,"1:26.809",86809,1.45,"Finished","TRUE","NA"
"12903",981,13,19,4,"1:26.814",86814,1.45,"Finished","TRUE","NA"
"12904",981,13,20,4,"1:26.629",86629,1.44,"Finished","TRUE","NA"
"12905",981,13,21,6,"1:30.436",90436,1.51,"Finished","TRUE","NA"
"12906",981,13,22,10,"1:46.346",106346,1.77,"Finished","TRUE","NA"
"12907",981,13,23,10,"1:26.463",86463,1.44,"Finished","TRUE","NA"
"12908",981,13,24,9,"1:26.393",86393,1.44,"Finished","TRUE","NA"
"12909",981,13,25,9,"1:25.870",85870,1.43,"Finished","TRUE","NA"
"12910",981,13,26,9,"1:25.840",85840,1.43,"Finished","TRUE","NA"
"12911",981,13,27,9,"1:25.861",85861,1.43,"Finished","TRUE","NA"
"12912",981,13,28,9,"1:25.864",85864,1.43,"Finished","TRUE","NA"
"12913",981,13,29,9,"1:25.619",85619,1.43,"Finished","TRUE","NA"
"12914",981,13,30,9,"1:25.477",85477,1.42,"Finished","TRUE","NA"
"12915",981,13,31,9,"1:25.896",85896,1.43,"Finished","TRUE","NA"
"12916",981,13,32,9,"1:25.552",85552,1.43,"Finished","TRUE","NA"
"12917",981,13,33,8,"1:25.676",85676,1.43,"Finished","TRUE","NA"
"12918",981,13,34,8,"1:25.989",85989,1.43,"Finished","TRUE","NA"
"12919",981,13,35,8,"1:25.609",85609,1.43,"Finished","TRUE","NA"
"12920",981,13,36,8,"1:25.833",85833,1.43,"Finished","TRUE","NA"
"12921",981,13,37,8,"1:25.812",85812,1.43,"Finished","TRUE","NA"
"12922",981,13,38,8,"1:26.032",86032,1.43,"Finished","TRUE","NA"
"12923",981,13,39,8,"1:25.770",85770,1.43,"Finished","TRUE","NA"
"12924",981,13,40,8,"1:26.341",86341,1.44,"Finished","TRUE","NA"
"12925",981,13,41,8,"1:25.931",85931,1.43,"Finished","TRUE","NA"
"12926",981,13,42,8,"1:25.800",85800,1.43,"Finished","TRUE","NA"
"12927",981,13,43,8,"1:26.175",86175,1.44,"Finished","TRUE","NA"
"12928",981,13,44,8,"1:25.533",85533,1.43,"Finished","TRUE","NA"
"12929",981,13,45,8,"1:26.107",86107,1.44,"Finished","TRUE","NA"
"12930",981,13,46,8,"1:25.862",85862,1.43,"Finished","TRUE","NA"
"12931",981,13,47,8,"1:25.736",85736,1.43,"Finished","TRUE","NA"
"12932",981,13,48,8,"1:25.985",85985,1.43,"Finished","TRUE","NA"
"12933",981,13,49,8,"1:25.782",85782,1.43,"Finished","TRUE","NA"
"12934",981,13,50,8,"1:25.729",85729,1.43,"Finished","TRUE","NA"
"12935",981,13,51,8,"1:25.811",85811,1.43,"Finished","TRUE","NA"
"12936",981,13,52,8,"1:25.962",85962,1.43,"Finished","TRUE","NA"
"12937",981,13,53,8,"1:27.232",87232,1.45,"Finished","TRUE","NA"
"12938",981,840,1,3,"1:31.340",91340,1.52,"Finished","TRUE","NA"
"12939",981,840,2,3,"1:27.693",87693,1.46,"Finished","TRUE","NA"
"12940",981,840,3,4,"1:27.955",87955,1.47,"Finished","TRUE","NA"
"12941",981,840,4,4,"1:27.113",87113,1.45,"Finished","TRUE","NA"
"12942",981,840,5,5,"1:28.332",88332,1.47,"Finished","TRUE","NA"
"12943",981,840,6,5,"1:26.831",86831,1.45,"Finished","TRUE","NA"
"12944",981,840,7,5,"1:26.740",86740,1.45,"Finished","TRUE","NA"
"12945",981,840,8,5,"1:27.187",87187,1.45,"Finished","TRUE","NA"
"12946",981,840,9,5,"1:26.863",86863,1.45,"Finished","TRUE","NA"
"12947",981,840,10,5,"1:26.539",86539,1.44,"Finished","TRUE","NA"
"12948",981,840,11,5,"1:26.633",86633,1.44,"Finished","TRUE","NA"
"12949",981,840,12,5,"1:26.654",86654,1.44,"Finished","TRUE","NA"
"12950",981,840,13,5,"1:26.861",86861,1.45,"Finished","TRUE","NA"
"12951",981,840,14,5,"1:26.658",86658,1.44,"Finished","TRUE","NA"
"12952",981,840,15,5,"1:26.579",86579,1.44,"Finished","TRUE","NA"
"12953",981,840,16,4,"1:26.509",86509,1.44,"Finished","TRUE","NA"
"12954",981,840,17,5,"1:30.300",90300,1.5,"Finished","TRUE","NA"
"12955",981,840,18,11,"1:48.459",108459,1.81,"Finished","TRUE","NA"
"12956",981,840,19,11,"1:25.703",85703,1.43,"Finished","TRUE","NA"
"12957",981,840,20,10,"1:25.921",85921,1.43,"Finished","TRUE","NA"
"12958",981,840,21,10,"1:27.544",87544,1.46,"Finished","TRUE","NA"
"12959",981,840,22,8,"1:26.361",86361,1.44,"Finished","TRUE","NA"
"12960",981,840,23,8,"1:25.979",85979,1.43,"Finished","TRUE","NA"
"12961",981,840,24,8,"1:25.892",85892,1.43,"Finished","TRUE","NA"
"12962",981,840,25,8,"1:25.996",85996,1.43,"Finished","TRUE","NA"
"12963",981,840,26,8,"1:26.276",86276,1.44,"Finished","TRUE","NA"
"12964",981,840,27,8,"1:26.063",86063,1.43,"Finished","TRUE","NA"
"12965",981,840,28,8,"1:25.926",85926,1.43,"Finished","TRUE","NA"
"12966",981,840,29,8,"1:25.880",85880,1.43,"Finished","TRUE","NA"
"12967",981,840,30,8,"1:26.343",86343,1.44,"Finished","TRUE","NA"
"12968",981,840,31,8,"1:25.675",85675,1.43,"Finished","TRUE","NA"
"12969",981,840,32,8,"1:25.889",85889,1.43,"Finished","TRUE","NA"
"12970",981,840,33,7,"1:25.885",85885,1.43,"Finished","TRUE","NA"
"12971",981,840,34,7,"1:26.330",86330,1.44,"Finished","TRUE","NA"
"12972",981,840,35,7,"1:25.724",85724,1.43,"Finished","TRUE","NA"
"12973",981,840,36,7,"1:25.802",85802,1.43,"Finished","TRUE","NA"
"12974",981,840,37,7,"1:26.310",86310,1.44,"Finished","TRUE","NA"
"12975",981,840,38,7,"1:25.802",85802,1.43,"Finished","TRUE","NA"
"12976",981,840,39,7,"1:25.932",85932,1.43,"Finished","TRUE","NA"
"12977",981,840,40,7,"1:26.105",86105,1.44,"Finished","TRUE","NA"
"12978",981,840,41,7,"1:25.831",85831,1.43,"Finished","TRUE","NA"
"12979",981,840,42,7,"1:26.308",86308,1.44,"Finished","TRUE","NA"
"12980",981,840,43,7,"1:25.918",85918,1.43,"Finished","TRUE","NA"
"12981",981,840,44,7,"1:25.696",85696,1.43,"Finished","TRUE","NA"
"12982",981,840,45,7,"1:25.832",85832,1.43,"Finished","TRUE","NA"
"12983",981,840,46,7,"1:26.019",86019,1.43,"Finished","TRUE","NA"
"12984",981,840,47,7,"1:25.925",85925,1.43,"Finished","TRUE","NA"
"12985",981,840,48,7,"1:25.916",85916,1.43,"Finished","TRUE","NA"
"12986",981,840,49,7,"1:25.803",85803,1.43,"Finished","TRUE","NA"
"12987",981,840,50,7,"1:25.788",85788,1.43,"Finished","TRUE","NA"
"12988",981,840,51,7,"1:25.625",85625,1.43,"Finished","TRUE","NA"
"12989",981,840,52,7,"1:26.258",86258,1.44,"Finished","TRUE","NA"
"12990",981,840,53,7,"1:26.965",86965,1.45,"Finished","TRUE","NA"
"12991",981,832,1,13,"1:37.447",97447,1.62,"+1 Lap","FALSE","NA"
"12992",981,832,2,13,"1:29.036",89036,1.48,"+1 Lap","FALSE","NA"
"12993",981,832,3,13,"1:29.320",89320,1.49,"+1 Lap","FALSE","NA"
"12994",981,832,4,13,"1:28.172",88172,1.47,"+1 Lap","FALSE","NA"
"12995",981,832,5,13,"1:28.045",88045,1.47,"+1 Lap","FALSE","NA"
"12996",981,832,6,14,"1:29.691",89691,1.49,"+1 Lap","FALSE","NA"
"12997",981,832,7,14,"1:28.253",88253,1.47,"+1 Lap","FALSE","NA"
"12998",981,832,8,14,"1:28.003",88003,1.47,"+1 Lap","FALSE","NA"
"12999",981,832,9,13,"1:27.914",87914,1.47,"+1 Lap","FALSE","NA"
"13000",981,832,10,13,"1:27.822",87822,1.46,"+1 Lap","FALSE","NA"
"13001",981,832,11,13,"1:27.904",87904,1.47,"+1 Lap","FALSE","NA"
"13002",981,832,12,12,"1:28.140",88140,1.47,"+1 Lap","FALSE","NA"
"13003",981,832,13,13,"1:32.142",92142,1.54,"+1 Lap","FALSE","NA"
"13004",981,832,14,18,"1:47.184",107184,1.79,"+1 Lap","FALSE","NA"
"13005",981,832,15,18,"1:26.328",86328,1.44,"+1 Lap","FALSE","NA"
"13006",981,832,16,18,"1:26.492",86492,1.44,"+1 Lap","FALSE","NA"
"13007",981,832,17,18,"1:26.601",86601,1.44,"+1 Lap","FALSE","NA"
"13008",981,832,18,17,"1:26.841",86841,1.45,"+1 Lap","FALSE","NA"
"13009",981,832,19,17,"1:27.659",87659,1.46,"+1 Lap","FALSE","NA"
"13010",981,832,20,16,"1:27.240",87240,1.45,"+1 Lap","FALSE","NA"
"13011",981,832,21,16,"1:26.933",86933,1.45,"+1 Lap","FALSE","NA"
"13012",981,832,22,16,"1:26.863",86863,1.45,"+1 Lap","FALSE","NA"
"13013",981,832,23,16,"1:26.797",86797,1.45,"+1 Lap","FALSE","NA"
"13014",981,832,24,16,"1:26.942",86942,1.45,"+1 Lap","FALSE","NA"
"13015",981,832,25,16,"1:27.172",87172,1.45,"+1 Lap","FALSE","NA"
"13016",981,832,26,15,"1:27.772",87772,1.46,"+1 Lap","FALSE","NA"
"13017",981,832,27,15,"1:26.890",86890,1.45,"+1 Lap","FALSE","NA"
"13018",981,832,28,15,"1:28.502",88502,1.48,"+1 Lap","FALSE","NA"
"13019",981,832,29,15,"1:26.432",86432,1.44,"+1 Lap","FALSE","NA"
"13020",981,832,30,15,"1:27.001",87001,1.45,"+1 Lap","FALSE","NA"
"13021",981,832,31,14,"1:26.772",86772,1.45,"+1 Lap","FALSE","NA"
"13022",981,832,32,14,"1:26.620",86620,1.44,"+1 Lap","FALSE","NA"
"13023",981,832,33,14,"1:26.593",86593,1.44,"+1 Lap","FALSE","NA"
"13024",981,832,34,13,"1:26.514",86514,1.44,"+1 Lap","FALSE","NA"
"13025",981,832,35,13,"1:26.462",86462,1.44,"+1 Lap","FALSE","NA"
"13026",981,832,36,13,"1:26.306",86306,1.44,"+1 Lap","FALSE","NA"
"13027",981,832,37,13,"1:26.318",86318,1.44,"+1 Lap","FALSE","NA"
"13028",981,832,38,13,"1:26.222",86222,1.44,"+1 Lap","FALSE","NA"
"13029",981,832,39,13,"1:27.213",87213,1.45,"+1 Lap","FALSE","NA"
"13030",981,832,40,13,"1:27.243",87243,1.45,"+1 Lap","FALSE","NA"
"13031",981,832,41,13,"1:26.780",86780,1.45,"+1 Lap","FALSE","NA"
"13032",981,832,42,14,"1:27.212",87212,1.45,"+1 Lap","FALSE","NA"
"13033",981,832,43,14,"1:26.373",86373,1.44,"+1 Lap","FALSE","NA"
"13034",981,832,44,14,"1:26.531",86531,1.44,"+1 Lap","FALSE","NA"
"13035",981,832,45,14,"1:26.323",86323,1.44,"+1 Lap","FALSE","NA"
"13036",981,832,46,14,"1:26.210",86210,1.44,"+1 Lap","FALSE","NA"
"13037",981,832,47,14,"1:26.372",86372,1.44,"+1 Lap","FALSE","NA"
"13038",981,832,48,14,"1:26.304",86304,1.44,"+1 Lap","FALSE","NA"
"13039",981,832,49,14,"1:26.235",86235,1.44,"+1 Lap","FALSE","NA"
"13040",981,832,50,14,"1:26.525",86525,1.44,"+1 Lap","FALSE","NA"
"13041",981,832,51,14,"1:26.278",86278,1.44,"+1 Lap","FALSE","NA"
"13042",981,832,52,14,"1:26.784",86784,1.45,"+1 Lap","FALSE","NA"
"13043",981,826,1,11,"1:36.148",96148,1.6,"+1 Lap","FALSE","NA"
"13044",981,826,2,11,"1:29.166",89166,1.49,"+1 Lap","FALSE","NA"
"13045",981,826,3,10,"1:28.596",88596,1.48,"+1 Lap","FALSE","NA"
"13046",981,826,4,10,"1:28.160",88160,1.47,"+1 Lap","FALSE","NA"
"13047",981,826,5,10,"1:28.023",88023,1.47,"+1 Lap","FALSE","NA"
"13048",981,826,6,11,"1:28.590",88590,1.48,"+1 Lap","FALSE","NA"
"13049",981,826,7,11,"1:27.974",87974,1.47,"+1 Lap","FALSE","NA"
"13050",981,826,8,11,"1:27.698",87698,1.46,"+1 Lap","FALSE","NA"
"13051",981,826,9,11,"1:27.694",87694,1.46,"+1 Lap","FALSE","NA"
"13052",981,826,10,11,"1:27.786",87786,1.46,"+1 Lap","FALSE","NA"
"13053",981,826,11,10,"1:27.736",87736,1.46,"+1 Lap","FALSE","NA"
"13054",981,826,12,10,"1:27.512",87512,1.46,"+1 Lap","FALSE","NA"
"13055",981,826,13,10,"1:27.695",87695,1.46,"+1 Lap","FALSE","NA"
"13056",981,826,14,10,"1:27.297",87297,1.45,"+1 Lap","FALSE","NA"
"13057",981,826,15,10,"1:27.344",87344,1.46,"+1 Lap","FALSE","NA"
"13058",981,826,16,9,"1:27.431",87431,1.46,"+1 Lap","FALSE","NA"
"13059",981,826,17,8,"1:27.470",87470,1.46,"+1 Lap","FALSE","NA"
"13060",981,826,18,7,"1:27.179",87179,1.45,"+1 Lap","FALSE","NA"
"13061",981,826,19,10,"1:31.295",91295,1.52,"+1 Lap","FALSE","NA"
"13062",981,826,20,15,"1:48.287",108287,1.8,"+1 Lap","FALSE","NA"
"13063",981,826,21,15,"1:26.011",86011,1.43,"+1 Lap","FALSE","NA"
"13064",981,826,22,15,"1:26.575",86575,1.44,"+1 Lap","FALSE","NA"
"13065",981,826,23,15,"1:26.485",86485,1.44,"+1 Lap","FALSE","NA"
"13066",981,826,24,15,"1:26.538",86538,1.44,"+1 Lap","FALSE","NA"
"13067",981,826,25,15,"1:26.318",86318,1.44,"+1 Lap","FALSE","NA"
"13068",981,826,26,14,"1:26.699",86699,1.44,"+1 Lap","FALSE","NA"
"13069",981,826,27,14,"1:26.709",86709,1.45,"+1 Lap","FALSE","NA"
"13070",981,826,28,14,"1:28.212",88212,1.47,"+1 Lap","FALSE","NA"
"13071",981,826,29,14,"1:26.828",86828,1.45,"+1 Lap","FALSE","NA"
"13072",981,826,30,14,"1:26.541",86541,1.44,"+1 Lap","FALSE","NA"
"13073",981,826,31,13,"1:28.009",88009,1.47,"+1 Lap","FALSE","NA"
"13074",981,826,32,13,"1:26.736",86736,1.45,"+1 Lap","FALSE","NA"
"13075",981,826,33,12,"1:26.570",86570,1.44,"+1 Lap","FALSE","NA"
"13076",981,826,34,12,"1:26.824",86824,1.45,"+1 Lap","FALSE","NA"
"13077",981,826,35,12,"1:26.687",86687,1.44,"+1 Lap","FALSE","NA"
"13078",981,826,36,11,"1:26.712",86712,1.45,"+1 Lap","FALSE","NA"
"13079",981,826,37,11,"1:26.311",86311,1.44,"+1 Lap","FALSE","NA"
"13080",981,826,38,11,"1:26.202",86202,1.44,"+1 Lap","FALSE","NA"
"13081",981,826,39,11,"1:26.531",86531,1.44,"+1 Lap","FALSE","NA"
"13082",981,826,40,11,"1:27.453",87453,1.46,"+1 Lap","FALSE","NA"
"13083",981,826,41,11,"1:26.363",86363,1.44,"+1 Lap","FALSE","NA"
"13084",981,826,42,11,"1:27.630",87630,1.46,"+1 Lap","FALSE","NA"
"13085",981,826,43,11,"1:25.894",85894,1.43,"+1 Lap","FALSE","NA"
"13086",981,826,44,11,"1:26.270",86270,1.44,"+1 Lap","FALSE","NA"
"13087",981,826,45,12,"1:27.126",87126,1.45,"+1 Lap","FALSE","NA"
"13088",981,826,46,12,"1:26.991",86991,1.45,"+1 Lap","FALSE","NA"
"13089",981,826,47,12,"1:26.628",86628,1.44,"+1 Lap","FALSE","NA"
"13090",981,826,48,12,"1:26.115",86115,1.44,"+1 Lap","FALSE","NA"
"13091",981,826,49,12,"1:26.138",86138,1.44,"+1 Lap","FALSE","NA"
"13092",981,826,50,12,"1:26.463",86463,1.44,"+1 Lap","FALSE","NA"
"13093",981,826,51,12,"1:26.346",86346,1.44,"+1 Lap","FALSE","NA"
"13094",981,826,52,12,"1:25.997",85997,1.43,"+1 Lap","FALSE","NA"
"13095",981,154,1,18,"1:39.431",99431,1.66,"+1 Lap","FALSE","NA"
"13096",981,154,2,18,"1:31.715",91715,1.53,"+1 Lap","FALSE","NA"
"13097",981,154,3,19,"1:37.106",97106,1.62,"+1 Lap","FALSE","NA"
"13098",981,154,4,19,"1:57.065",117065,1.95,"+1 Lap","FALSE","NA"
"13099",981,154,5,19,"1:27.599",87599,1.46,"+1 Lap","FALSE","NA"
"13100",981,154,6,19,"1:27.568",87568,1.46,"+1 Lap","FALSE","NA"
"13101",981,154,7,19,"1:27.479",87479,1.46,"+1 Lap","FALSE","NA"
"13102",981,154,8,19,"1:27.528",87528,1.46,"+1 Lap","FALSE","NA"
"13103",981,154,9,19,"1:27.112",87112,1.45,"+1 Lap","FALSE","NA"
"13104",981,154,10,19,"1:27.173",87173,1.45,"+1 Lap","FALSE","NA"
"13105",981,154,11,19,"1:27.241",87241,1.45,"+1 Lap","FALSE","NA"
"13106",981,154,12,19,"1:27.361",87361,1.46,"+1 Lap","FALSE","NA"
"13107",981,154,13,19,"1:27.005",87005,1.45,"+1 Lap","FALSE","NA"
"13108",981,154,14,19,"1:27.050",87050,1.45,"+1 Lap","FALSE","NA"
"13109",981,154,15,20,"1:28.081",88081,1.47,"+1 Lap","FALSE","NA"
"13110",981,154,16,20,"1:28.055",88055,1.47,"+1 Lap","FALSE","NA"
"13111",981,154,17,20,"1:26.999",86999,1.45,"+1 Lap","FALSE","NA"
"13112",981,154,18,20,"1:26.912",86912,1.45,"+1 Lap","FALSE","NA"
